Comment,cleaned_comment,Sentiment
"Steer by wire has been a thing for over 10 years, Infiniti had it in 2013.","steer, wire, thing, year, infiniti",Neutral
shout out the people filming horizontally,"shout, people, filming, horizontally",Neutral
Why are you reviewing cars?,"reviewing, car",Neutral
This car was not made for the simple minds,"car, made, simple, mind",Neutral
Cybertruck is underrated button ✅,"cybertruck, underrated, button",Neutral
Feet over meters? :(,"foot, meter",Neutral
I would submit that the VW Beetle is an iconic design that was also highly mass-produced. Cybertruck will be the same,"would, submit, vw, beetle, iconic, design, also, highly, massproduced, cybertruck",Neutral
"Imagine having a collusion with this metal box on wheels , carnage","imagine, collusion, metal, box, wheel, carnage",Neutral
The day MKBHD becomes another sellout.,"day, mkbhd, becomes, another, sellout",Neutral
A 3 hour running car thay take 12 or 40 hours to charge at $100 par month and a replacement battery at 60k...you call that iconic 😂😂😂😂😂😂😂😂,"hour, running, car, thay, take, hour, charge, par, month, replacement, battery, kyou, call, iconic",Neutral
It's literally what robocop would drive,"literally, robocop, would, drive",Neutral
This design is very human,"design, human",Neutral
Looks dope,"look, dope",Neutral
Moving refrigerator gets me 💀,"moving, refrigerator, get",Neutral
maybe its the delorean of our time,"maybe, delorean, time",Neutral
The porsche from the commercial was probably a 911 carrera which only has 385 hp,"porsche, commercial, probably, carrera, hp",Neutral
It will go away in 6 months ❤100%,"go, away, month",Neutral
"🇺🇸: CyberTruck
🇦🇺: Cyber-Ute","cybertruck, cyberute",Neutral
Bro brought in 2 cyber trucks hahahaha :) this guy knows how to make a difference.,"bro, brought, cyber, truck, hahahaha, guy, know, make, difference",Neutral
9:30 You have to disclose your stock holdings Marques. Willing Beta tester? Why didnt you give fisker a break again?,"disclose, stock, holding, marque, willing, beta, tester, didnt, give, fisker, break",Neutral
The words 'quick' and 'fast' don't mean what you think they mean,"word, quick, fast, dont, mean, think, mean",Neutral
Iconically rusting,"iconically, rusting",Neutral
THAT INTRO WAS DOPE,"intro, dope",Neutral
This dude is Genius 🔥🔥🙌💯👍,"dude, genius",Neutral
Economy lookin rough in the B-roll,"economy, lookin, rough, broll",Neutral
Matte Black when?,"matte, black",Neutral
The Cult of Elon is real.,"cult, elon, real",Neutral
I was here and now am gone..,gone,Neutral
"It’s his child ❤, and it’s not stock ❤❤","child, stock",Neutral
so this truck gets 4 videos from MKBHD - more than any other car review he does! Says it all.,"truck, get, video, mkbhd, car, review, say",Neutral
"naah man, you waited for doug demuro's review first","naah, man, waited, doug, demuros, review, first",Neutral
Airbus airplanes are ALL fly by wire. It works.,"airbus, airplane, fly, wire, work",Neutral
RoboCop Car,"robocop, car",Neutral
Man the quality !! Just waooo,"man, quality, waooo",Neutral
Yep. There is nothing quite like it.,"yep, nothing, quite, like",Neutral
That 911 Tesla Ad should be considered false advertising.,"tesla, ad, considered, false, advertising",Neutral
put the 911 and the cybertruck on the nordschleife :S,"put, cybertruck, nordschleife",Neutral
It’s a status symbol,"status, symbol",Neutral
Is it rusting?,rusting,Neutral
Bro randomly showing off 2 of those things 😭😭,"bro, randomly, showing, thing",Neutral
"Only the doors are bullet resistant, it's a thicker metal than the rest of the body.","door, bullet, resistant, thicker, metal, rest, body",Neutral
Is that the new studio 3.0? 😊,"new, studio",Neutral
dam he got the holeshot and you still smoked him,"dam, got, holeshot, still, smoked",Neutral
"4:40 steer by wire system   5:50 “I believe they’re the first ones to do this”
No, Canoo: Canoo Pickup Truck, Canoo Tactical, Canoo NASA, Canoo American Bulldog","steer, wire, system, believe, first, one, canoo, canoo, pickup, truck, canoo, tactical, canoo, nasa, canoo, american, bulldog",Neutral
What we've been waiting for 😂,"weve, waiting",Neutral
When will you do another FSD video?,"another, fsd, video",Neutral
"No way Marques has a child, that can drive","way, marque, child, drive",Neutral
"Dude, you bought an Edsel. 😢","dude, bought, edsel",Neutral
"Quick is better than fast because you can't drive fast in any legal or practical situation. 

Fight me.","quick, better, fast, cant, drive, fast, legal, practical, situation, fight",Neutral
Pff big deal my 7k lb truck does a quarter mile in 9 seconds,"pff, big, deal, k, lb, truck, quarter, mile, second",Neutral
You look jaundiced bro 13:50,"look, jaundiced, bro",Neutral
Marcques milking tesla as usual...,"marcques, milking, tesla, usual",Neutral
I am watching this video right now at 4:48 am acording to Indian standard time 🇮🇳🇮🇳🇮🇳👇,"watching, video, right, acording, indian, standard, time",Neutral
Coolest ‘car’ on the road,"coolest, car, road",Neutral
🗣️ does it come in black??,"come, black",Neutral
The JET BLACK CYBER TRUCK in Future and Metros video is 🔥,"jet, black, cyber, truck, future, metro, video",Neutral
Mkb,mkb,Neutral
L take,"l, take",Neutral
Most over used word ever „Iconic“,"used, word, ever, iconic",Neutral
not even close,"even, close",Neutral
Floss factor.,"floss, factor",Neutral
Refreshing seeing something different on the roads,"refreshing, seeing, something, different, road",Neutral
THE QUALITY AAAAAAAA THE TRANSITIONS AAAAAAAAAA!!!!,"quality, aaaaaaaa, transition, aaaaaaaaaa",Neutral
That's a reupload!,"thats, reupload",Neutral
Trash,trash,Neutral
"is this promo or regular video? Because there are SO MANY cyber truck videos, even on your channel, so, why I am watching it again?:)","promo, regular, video, many, cyber, truck, video, even, channel, watching",Neutral
"Bro, you in Jersey. What do you expect we already drive wrecklessly.","bro, jersey, expect, already, drive, wrecklessly",Neutral
All I am seeing is a DeLorean driving backwards,"seeing, delorean, driving, backwards",Neutral
Iconic like a Flaming Bag of Crap,"iconic, like, flaming, bag, crap",Neutral
"TikTok will not make you feel famous, there are too many kids dancing around. The CYBERTRUCK will.","tiktok, make, feel, famous, many, kid, dancing, around, cybertruck",Neutral
Run Marquez Run,"run, marquez, run",Neutral
Ligma,ligma,Neutral
Cyber Truck and TechImma1st,"cyber, truck, techimmast",Neutral
"17:24 Also EV motors instantly put gear and accelerate, meanwhile manual shift is all about practice of the driver","also, ev, motor, instantly, put, gear, accelerate, meanwhile, manual, shift, practice, driver",Neutral
Trucks aren't for towing. They have a bed to haul stuff. The bed is why you get a truck for hauling.,"truck, arent, towing, bed, haul, stuff, bed, get, truck, hauling",Neutral
you're intros are becoming a bit much and cringe,"youre, intro, becoming, bit, much, cringe",Neutral
whens Elon Musk getting on the waveform podcast?,"whens, elon, musk, getting, waveform, podcast",Neutral
The Lexus RZ was the first car to have steer by wire to my knowledge.,"lexus, rz, first, car, steer, wire, knowledge",Neutral
Its an expensive golf car,"expensive, golf, car",Neutral
The Cybertruck is the 3rd wonder of the world of cars 👌,"cybertruck, rd, wonder, world, car",Neutral
"Marques is a G, without even trying to be a G.","marque, g, without, even, trying, g",Neutral
hi,hi,Neutral
I COULDNT GET PAST THE FIRST MINUTE WITHOUT SENDING IT BACK,"couldnt, get, past, first, minute, without, sending, back",Neutral
Esperando as legendas pra assistir daqui do a Brasil,"esperando, legendas, pra, assistir, daqui, brasil",Neutral
It also cant drive sand.,"also, cant, drive, sand",Neutral
I say people took pictures because you were sitting in the truck and not because of it! 😁,"say, people, took, picture, sitting, truck",Neutral
"Or it could just be, ""is that MKBHD ?"" reaction","could, mkbhd, reaction",Neutral
0:54 that intro is sliiiickkk 😍😍😍,"intro, sliiiickkk",Neutral
still looks werid to me hahahah,"still, look, werid, hahahah",Neutral
Massive props to the Cybertruck engineers for transforming sci-fi fantasies into a jaw-dropping reality!,"massive, prop, cybertruck, engineer, transforming, scifi, fantasy, jawdropping, reality",Neutral
Intro: 🔥🔥,intro,Neutral
The flatbed for people who want to pretend to have a flatbed has arrived! ❤,"flatbed, people, want, pretend, flatbed, arrived",Neutral
Ain´t the Lexus the first with steer by wire thingy?,"ain, t, lexus, first, steer, wire, thingy",Neutral
Iconic for car wrecking. That’s it,"iconic, car, wrecking",Neutral
sooo how many of these have sold in Q1 so far?,"sooo, many, sold, q, far",Neutral
AMERICAN ICON. MOST AMERICAN TRUCK EVER ASSEMBLED...,"american, icon, american, truck, ever, assembled",Neutral
The retention just from the opening line is the video👍👏👏👏,"retention, opening, line, video",Neutral
Why didn't you throw in some footage on (against under) Pulaski Skyway?,"didnt, throw, footage, pulaski, skyway",Neutral
What’s parts of town you driving around 😩,"part, town, driving, around",Neutral
The introooo!!🔥🔥🔥,introooo,Neutral
I think I saw you on the parkway the other day,"think, saw, parkway, day",Neutral
W,w,Neutral
meshugar,meshugar,Neutral
[ AF ]Plate 🧐 🤔,"af, plate",Neutral
how much does it cost to get it right now? its higher than most thought,"much, cost, get, right, higher, thought",Neutral
Cybertruck is NOT overrated button ✅,"cybertruck, overrated, button",Neutral
Marques drove Cybertruck so we don't have to.,"marque, drove, cybertruck, dont",Neutral
only 10 thousand views in 7 minutes… bro really fell off,"thousand, view, minutes, bro, really, fell",Neutral
that is because of you not the car,car,Neutral
😂 then don’t drive it.,drive,Neutral
It's futuristic ❤,futuristic,Neutral
"Iconic? No, infamous.","iconic, infamous",Neutral
Haven’t seen one yet button …,"seen, one, yet, button",Neutral
This cybertruck review has been re-released more times than Elder scrolls morrowind. You can double and triple down polishing a turd. It's still a turd.,"cybertruck, review, rereleased, time, elder, scroll, morrowind, double, triple, polishing, turd, still, turd",Neutral
When is the Rabbit video coming?,"rabbit, video, coming",Neutral
"""Oh look ma, I made a truck, my first vehicle sketch ever!!"" ~ An 8 year old kid as he shows the sketch of a 'truck' to his mom. This ultimately was used as the design for Cybertruck.","oh, look, made, truck, first, vehicle, sketch, ever, year, old, kid, show, sketch, truck, mom, ultimately, used, design, cybertruck",Neutral
yikes,yikes,Neutral
Why no captions?,caption,Neutral
It's the vehicle every SECOND GRADER drew brought to life.,"vehicle, every, second, grader, drew, brought, life",Neutral
Autofocus channel is in tears right now,"autofocus, channel, tear, right",Neutral
