Comment,cleaned_comment,Sentiment
Cybertruck is more akin to the Iconic feel of the VW Beetle which never got old.,"cybertruck, akin, iconic, feel, vw, beetle, never, got, old",Positive
Attention Maxxing the car.,"attention, maxxing, car",Positive
I think you should do a comparison video 1 year down the road...,"think, comparison, video, year, road",Positive
Why do I feel like I've seen Marques review this thing at least twice already,"feel, like, ive, seen, marque, review, thing, least, twice, already",Positive
I just hope the cybertruck raises the profit margins of Tesla over what the cars are making them and it doesn’t become their loss leader.,"hope, cybertruck, raise, profit, margin, tesla, car, making, become, loss, leader",Positive
What really fascinating me is that everyone uses iPhone,"really, fascinating, everyone, us, iphone",Positive
It's an RC car that you can ride,"rc, car, ride",Positive
SUch an amazing video,"amazing, video",Positive
"Imagine spending $80,000 to $100,000 to downgrade your vic it most ways that matter 😂 this vehicle is not made for car or truck enthusiasts. This vehicle is not made to be useful. It's not practical. So who is it for? The typical rich idiot who want's attention. Elon is a genius. And I mean that. He knew exactly what he was doing lol he build years of huge hype. But he knew that wasn't who would be able to buy this vehicle. So the common people never get to talk about how bad their experience was, and the people buying these, are just going to be flipping them. Bc in a lot of ways, these things are build like trash. Genius lol","imagine, spending, downgrade, vic, way, matter, vehicle, made, car, truck, enthusiast, vehicle, made, useful, practical, typical, rich, idiot, want, attention, elon, genius, mean, knew, exactly, lol, build, year, huge, hype, knew, wasnt, would, able, buy, vehicle, common, people, never, get, talk, bad, experience, people, buying, going, flipping, bc, lot, way, thing, build, like, trash, genius, lol",Positive
It’s so hideous lol,"hideous, lol",Positive
Iconic!,iconic,Positive
You the goat bro.... no debate. 🎉,"goat, bro, debate",Positive
Best video in terms of production quality that you've done! Excellent job!,"best, video, term, production, quality, youve, done, excellent, job",Positive
It looks like it was designed in Roblox,"look, like, designed, roblox",Positive
Warum trägt MKBHD ein Trikot des Deutschen Frisbeesport Verbandes?,"warum, tr, gt, mkbhd, ein, trikot, de, deutschen, frisbeesport, verbandes",Positive
I saw a cybertruck irl and just looked for a second then went on with my life,"saw, cybertruck, irl, looked, second, went, life",Positive
…where’s your microphone? Are using any plugin for AI voice reconstruction?,"where, microphone, using, plugin, ai, voice, reconstruction",Positive
"I saw my first one in Fairbanks last week. It made my head turn, but overall looked like it just isnt using space properly or something, i dont know how to explain my thoughts lol","saw, first, one, fairbanks, last, week, made, head, turn, overall, looked, like, isnt, using, space, properly, something, dont, know, explain, thought, lol",Positive
This one feels like he wants back in Elmo’s graces,"one, feel, like, want, back, elmo, grace",Positive
"Waiting for someone to figure out having 12v, covering the roof with antennas and installing ham radios.","waiting, someone, figure, v, covering, roof, antenna, installing, ham, radio",Positive
Iconic in every negatively connotative sense imaginable maybe.,"iconic, every, negatively, connotative, sense, imaginable, maybe",Positive
"It's like the iPhone. That first year, everyone kept staring at people who had one. Eventually, it wore off, and everyone had one.","like, iphone, first, year, everyone, kept, staring, people, one, eventually, wore, everyone, one",Positive
63% of people not using truck bed is lower than i thought. There’s way TOO MANY trucks on the road from guys with huge egos,"people, using, truck, bed, lower, thought, way, many, truck, road, guy, huge, ego",Positive
Man at 6:44 I was so expecting Marques to pull out a 9mm 😂,"man, expecting, marque, pull, mm",Positive
People on the street asked me if they could take a picture with my Model Y in 2020…. Look at it now. It will be the archetype of the Cybertruck - no need to reference the PT Cruiser.,"people, street, asked, could, take, picture, model, look, archetype, cybertruck, need, reference, pt, cruiser",Positive
Nice ad,"nice, ad",Positive
"lol ""I'm not gonna test that ..."" hahahahaha 
I loved the TRON animation. I think it needs to be said here that the Cybertruck JUST LIKE ANY OTHER TESLA is an AWD vehicle NOT a 4WD.","lol, im, gon, na, test, hahahahaha, loved, tron, animation, think, need, said, cybertruck, like, tesla, awd, vehicle, wd",Positive
"Imagine if Marques gave Apple as many “but no one is ever going to do that” or “ what about other…” excuses after naming and finding flaws. 
Either he has has higher expectations for Apple than Tesla or I guess MB really loves Elon. lol","imagine, marque, gave, apple, many, one, ever, going, other, excuse, naming, finding, flaw, either, higher, expectation, apple, tesla, guess, mb, really, love, elon, lol",Positive
"I don't know your question's answer, I don't have any idea, is it overrated or underrated, I don't know. I can't even guess it.","dont, know, question, answer, dont, idea, overrated, underrated, dont, know, cant, even, guess",Positive
MKBHD is really a Elon Fan boy ha.,"mkbhd, really, elon, fan, boy, ha",Positive
@2:54 do you touch the entire driver’s door? Color is so different than the rest of the car,"touch, entire, driver, door, color, different, rest, car",Positive
I already know this is going to be the least offroaded offroad car and is going to be driven by influencers doing absolutely no work with it,"already, know, going, least, offroaded, offroad, car, going, driven, influencers, absolutely, work",Positive
Dude shot this video just a couple hours ago😂😂😂,"dude, shot, video, couple, hour, ago",Positive
"That intro animation for the cybertruck has   to be one of your best, props to whoever made it!","intro, animation, cybertruck, one, best, prop, whoever, made",Positive
"24:17 Waiting for the cyber truck 2, it's going to perfect the flaws of the current cyber truck with improvements.","waiting, cyber, truck, going, perfect, flaw, current, cyber, truck, improvement",Positive
wait til Marques finds out about these F150s with whipple superchargers from factory running 1k HP,"wait, til, marque, find, f, whipple, supercharger, factory, running, k, hp",Positive
Silicon valley chad truck,"silicon, valley, chad, truck",Positive
Awesome content 👏 👌,"awesome, content",Positive
Whether you like the cybertruck or not this video is phenomenal!,"whether, like, cybertruck, video, phenomenal",Positive
correct,correct,Positive
Marques - are you going to wrap your truck?,"marque, going, wrap, truck",Positive
Intro being straight up craycray,"intro, straight, craycray",Positive
W car,"w, car",Positive
"I'm not a Tesla fan (the opposite), but I don't think you need to be rare to be iconic. The 911 is not rare, but it's still iconic. The G-Wagen is iconic. The VW mini is (was) iconic. There is an element of being iconic which is about representing a moment in time, or in history. The Countach was as much about craziness & 80s excess as it was about being rare. It was like the epitome of the time. Is the Cybertruck the epitome of our time? I sure as hell hope not.","im, tesla, fan, opposite, dont, think, need, rare, iconic, rare, still, iconic, gwagen, iconic, vw, mini, iconic, element, iconic, representing, moment, time, history, countach, much, craziness, excess, rare, like, epitome, time, cybertruck, epitome, time, sure, hell, hope",Positive
