Comment,cleaned_comment,Sentiment
This has to be the most crappy looking truck ever made as if it was drawn by a schoolboy that wanted to draw the car of the future,"crappy, looking, truck, ever, made, drawn, schoolboy, wanted, draw, car, future",Negative
Auto-Focus channel lost his job 😂,"autofocus, channel, lost, job",Negative
"I think this truck is one of the ugliest thing ever. I think Mr Elon just aprove this design just to laught on how easy it is to manipulate people, creating something ugly with just a badge (Expensive) .","think, truck, one, ugliest, thing, ever, think, mr, elon, aprove, design, laught, easy, manipulate, people, creating, something, ugly, badge, expensive",Negative
A truck so good that it is banned in the UK and most of Europe for failing to meet the bare minimum safety requirements 😂😂,"truck, good, banned, uk, europe, failing, meet, bare, minimum, safety, requirement",Negative
THIS REVIEW IS INSANE !!! THE SOUND IS TOP NOTCH. JUST SICK,"review, insane, sound, top, notch, sick",Negative
"I guess steer by wire could vastly simplify self-driving, maybe they're looking ahead, but I don't understand why did they do it with the cyber truck and not the other cars, so if we don't see steer by wire in the next coming suv Tesla's, I'm probably wrong","guess, steer, wire, could, vastly, simplify, selfdriving, maybe, theyre, looking, ahead, dont, understand, cyber, truck, car, dont, see, steer, wire, next, coming, suv, tesla, im, probably, wrong",Negative
"“Iconic” 🙄

Yeah, time to unsub from MKBHD. There are only so many wrong and bad takes, poorly reasoned ideas and poorly researched “reviews” I can handle in one lifetime.","iconic, yeah, time, unsub, mkbhd, many, wrong, bad, take, poorly, reasoned, idea, poorly, researched, review, handle, one, lifetime",Negative
The most dangerous thing is if you sell it to anyone tesla will ruin you ...😅,"dangerous, thing, sell, anyone, tesla, ruin",Negative
Cybertruck is a piece of crap. Probably a scam.,"cybertruck, piece, crap, probably, scam",Negative
"2:37 If they cut the pointy corners on the back and just make it a flat dull edge, I think it would actually look nice.","cut, pointy, corner, back, make, flat, dull, edge, think, would, actually, look, nice",Negative
The flatbed for people who want to pretend to have a flatbed has arrived! ❤,"flatbed, people, want, pretend, flatbed, arrived",Negative
Most dangerous part is that the trunk will take off your fingers when closing,"dangerous, part, trunk, take, finger, closing",Negative
Sick intro. The animation remind me of Tron,"sick, intro, animation, remind, tron",Negative
The most dangerous thing is that it doesn't crumble and make the passangers into pudim,"dangerous, thing, doesnt, crumble, make, passangers, pudim",Negative
That Cybertruck has got to have a blind spot of at least 30 seated kids..,"cybertruck, got, blind, spot, least, seated, kid",Negative
Already tragic comic.,"already, tragic, comic",Negative
9:07 Uh oh. You dead named Twitter.,"uh, oh, dead, named, twitter",Negative
How many times is Tesla going to pay you to review this ? Review over we don’t need constant coverage of this car,"many, time, tesla, going, pay, review, review, need, constant, coverage, car",Negative
Sick Intro dude! Nailed it!,"sick, intro, dude, nailed",Negative
It's iconic in the same way a lifted F150 with truck nuts or a jeep with angry headlights are iconic,"iconic, way, lifted, f, truck, nut, jeep, angry, headlight, iconic",Negative
sorry but first,"sorry, first",Negative
VFX guy killed it on this video,"vfx, guy, killed, video",Negative
"no way he said that the most dangerous thing about this steel potato is how others behave and not the part where you can get cut, lose your FINGERS if the trunk closes on them, and the rusting or blinding reflections. definitely a paid video 💀💀💀","way, said, dangerous, thing, steel, potato, others, behave, part, get, cut, lose, finger, trunk, close, rusting, blinding, reflection, definitely, paid, video",Negative
truck < 3 ton battering ram of death,"truck, ton, battering, ram, death",Negative
Stopping little kids from saying first,"stopping, little, kid, saying, first",Negative
"It is ugly - the weird trapezoid wheel wheels over round tires drive me nuts.  Overpriced for the quality of materials used on the inside for sure, like all Tesla’s.  And don’t get me wrong, the tech is second to none - perhaps the gold standard for EV’s.  But as a fully functional truck it’s nothing but a pavement princess.  Take it down my gravel road in the spring when it’s wet and that heavy truck would sink and become unmanageable.  It’s not a truck.  It doesn’t even measure up to the Lightning which has its own set of issues (which for reference, we own and have massive issues with).  We are not yet at a time where EV trucks make any sense when they cannot tow or do truck things without losing mileage or just failing miserably at being a truck.","ugly, weird, trapezoid, wheel, wheel, round, tire, drive, nut, overpriced, quality, material, used, inside, sure, like, tesla, get, wrong, tech, second, none, perhaps, gold, standard, ev, fully, functional, truck, nothing, pavement, princess, take, gravel, road, spring, wet, heavy, truck, would, sink, become, unmanageable, truck, even, measure, lightning, set, issue, reference, massive, issue, yet, time, ev, truck, make, sense, tow, truck, thing, without, losing, mileage, failing, miserably, truck",Negative
"Ppl who don't like it are just those who either, wanna be different, hate Tesla, hate electric cars or hate Elon. If they had rhe money they WOULD buy one.","ppl, dont, like, either, wan, na, different, hate, tesla, hate, electric, car, hate, elon, rhe, money, would, buy, one",Negative
"Its fugly.  Why do you think no actual car manufacturer have come up with something like it?  Ugly and a danger to pedestrians and any other vehicle it will run in to, not to mention the passengers due to lack of crumple zones","fugly, think, actual, car, manufacturer, come, something, like, ugly, danger, pedestrian, vehicle, run, mention, passenger, due, lack, crumple, zone",Negative
IMO it looks ridiculous,"imo, look, ridiculous",Negative
Why is he walking weird? AI? 👀,"walking, weird, ai",Negative
"I love the Cybertruck and think it's the future of design, and sad as a society something unique is seen as a negative because its not familiar","love, cybertruck, think, future, design, sad, society, something, unique, seen, negative, familiar",Negative
Cybertruck intro for a Autofocus. That was mad dope! Gotta but go the graphics,"cybertruck, intro, autofocus, mad, dope, got, ta, go, graphic",Negative
the production quality is insane,"production, quality, insane",Negative
"For all the online hate the truck got for it's design, nobody can keep their eyes off it when they see it on the road. I've seen a handful of them in person and it's a head turner every time.","online, hate, truck, got, design, nobody, keep, eye, see, road, ive, seen, handful, person, head, turner, every, time",Negative
It looks badass and most people that don’t think so hate Elon or trucks in general,"look, badass, people, think, hate, elon, truck, general",Negative
16:17 is crazy am I rite all other people who watched the whole thing in 2 minutes,"crazy, rite, people, watched, whole, thing, minute",Negative
3min crazy~,"min, crazy",Negative
I'd have the same reaction if I saw a block of stainless steel with wheels,"id, reaction, saw, block, stainless, steel, wheel",Negative
I can't believe you're reviewing that car! Musk is racist AF. Tesla ain't getting a dime or shine from me.,"cant, believe, youre, reviewing, car, musk, racist, af, tesla, aint, getting, dime, shine",Negative
It’s still really weird to see people making making videos about the cybertruck because of how long ago it was announced. The blocked rear view mirror when the back cover is being used is a big design oversight though,"still, really, weird, see, people, making, making, video, cybertruck, long, ago, announced, blocked, rear, view, mirror, back, cover, used, big, design, oversight, though",Negative
